,0,1,1.1,1000,0.1
78237,3510,1,1.0,1000,
78238,3510,157,1.0,1000,
78239,3510,2797,1.0,1000,
78240,3510,1960,1.0,1000,
78241,3510,23502,1.0,1000,
78242,3510,5059,1.0,1000,
78243,3510,6,1.0,1000,
78244,3510,910,1.0,1000,
78245,3510,2753,1.0,1000,
78246,3511,82,1.0,1000,
78247,3511,23503,1.0,1000,
78248,3511,117,1.0,1000,
78249,3511,84,1.0,1000,
78250,3511,23504,1.0,1000,
78251,3511,23505,1.0,1000,
78252,3511,85,1.0,1000,
78253,3511,423,1.0,1000,
78254,3511,246,1.0,1000,
78255,3511,153,1.0,1000,
78256,3511,23506,1.0,1000,
78257,3511,23507,1.0,1000,
78258,3511,650,1.0,1000,
78259,3511,115,1.0,1000,
78260,3511,294,1.0,1000,
78261,3511,116,1.0,1000,
78262,3511,662,1.0,1000,
78263,3512,23508,1.0,1000,
78264,3512,825,1.0,1000,
78265,3512,23509,1.0,1000,
78266,3512,121,1.0,1000,
78267,3512,19366,1.0,1000,
78268,3512,23511,1.0,1000,
78269,3512,23512,1.0,1000,
78270,3512,652,1.0,1000,
78271,3512,23513,1.0,1000,
78272,3512,16670,1.0,1000,
78273,3512,16680,1.0,1000,
78274,3512,2496,1.0,1000,
78275,3512,13165,1.0,1000,
78276,3512,600,1.0,1000,
78277,3512,2702,1.0,1000,
78278,3512,4774,1.0,1000,
78279,3512,6,1.0,1000,
78280,3512,14759,1.0,1000,
78281,3512,2704,1.0,1000,
78282,3512,4504,1.0,1000,
78283,3512,2365,1.0,1000,
78284,3512,23514,1.0,1000,
78285,3512,120,1.0,1000,
78286,3512,5405,1.0,1000,
78287,3512,4775,1.0,1000,
78288,3512,39,1.0,1000,
78289,3512,12908,1.0,1000,
78290,3512,8461,1.0,1000,
78291,3512,145,1.0,1000,
78292,3512,1375,1.0,1000,
78293,3512,13662,1.0,1000,
78294,3512,23515,1.0,1000,
78295,3512,1559,1.0,1000,
78296,3512,2136,1.0,1000,
78297,3512,1344,1.0,1000,
78298,3512,259,1.0,1000,
78299,3512,23516,1.0,1000,
78300,3512,22141,1.0,1000,
78301,3512,122,1.0,1000,
78302,3512,788,1.0,1000,
78303,3512,1308,1.0,1000,
78304,3512,1311,1.0,1000,
78305,3512,1,1.0,1000,
78306,3512,126,1.0,1000,
78307,3512,10182,1.0,1000,
78308,3512,157,1.0,1000,
78309,3512,1566,1.0,1000,
78310,3512,793,1.0,1000,
78311,3513,117,1.0,1000,
78312,3513,647,1.0,1000,
78313,3513,164,1.0,1000,
78314,3513,115,1.0,1000,
78315,3513,449,1.0,1000,
78316,3513,1364,1.0,1000,
78317,3514,9915,1.0,1000,
78318,3514,23518,1.0,1000,
78319,3514,11115,1.0,1000,
78320,3514,149,1.0,1000,
78321,3514,31,1.0,1000,
78322,3514,32,1.0,1000,
78323,3514,17,1.0,1000,
78324,3514,23519,1.0,1000,
78325,3514,34,1.0,1000,
78326,3514,23520,1.0,1000,
78327,3514,79,1.0,1000,
78328,3514,6,1.0,1000,
78329,3515,23521,1.0,1000,
78330,3515,220,1.0,1000,
78331,3515,121,1.0,1000,
78332,3515,23522,1.0,1000,
78333,3515,1383,1.0,1000,
78334,3515,3683,1.0,1000,
78335,3515,92,1.0,1000,
78336,3515,23523,1.0,1000,
78337,3515,23524,1.0,1000,
78338,3515,23525,1.0,1000,
78339,3515,281,1.0,1000,
78340,3515,23526,1.0,1000,
78341,3515,449,1.0,1000,
78342,3515,919,1.0,1000,
78343,3515,529,1.0,1000,
78344,3515,658,1.0,1000,
78345,3515,23527,1.0,1000,
78346,3515,9213,1.0,1000,
78347,3515,249,1.0,1000,
78348,3515,6,1.0,1000,
78349,3515,160,1.0,1000,
78350,3515,5790,1.0,1000,
78351,3515,39,1.0,1000,
78352,3515,849,1.0,1000,
78353,3515,7862,1.0,1000,
78354,3515,23528,1.0,1000,
78355,3515,453,1.0,1000,
78356,3515,23529,1.0,1000,
78357,3515,179,1.0,1000,
78358,3515,23530,1.0,1000,
78359,3515,5798,1.0,1000,
78360,3515,19369,1.0,1000,
78361,3515,23531,1.0,1000,
78362,3515,117,1.0,1000,
78363,3515,7809,1.0,1000,
78364,3515,23532,1.0,1000,
78365,3515,1675,1.0,1000,
78366,3515,174,1.0,1000,
78367,3515,2179,1.0,1000,
78368,3515,534,1.0,1000,
78369,3515,1247,1.0,1000,
78370,3515,23533,1.0,1000,
78371,3515,112,1.0,1000,
78372,3515,153,1.0,1000,
78373,3515,16941,1.0,1000,
78374,3515,126,1.0,1000,
78375,3515,23534,1.0,1000,
78376,3515,1443,1.0,1000,
78377,3515,23535,1.0,1000,
78378,3515,19037,1.0,1000,
78379,3515,19371,1.0,1000,
78380,3516,11743,1.0,1000,
78381,3516,7809,1.0,1000,
78382,3516,23537,1.0,1000,
78383,3516,1660,1.0,1000,
78384,3516,7862,1.0,1000,
78385,3516,6145,1.0,1000,
78386,3516,1393,1.0,1000,
78387,3516,23538,1.0,1000,
78388,3516,290,1.0,1000,
78389,3516,1382,1.0,1000,
78390,3516,11574,1.0,1000,
78391,3516,278,1.0,1000,
78392,3516,6,1.0,1000,
78393,3516,6215,1.0,1000,
78394,3516,707,1.0,1000,
78395,3516,778,1.0,1000,
78396,3517,945,1.0,1000,
78397,3517,920,1.0,1000,
78398,3517,629,1.0,1000,
78399,3517,9614,1.0,1000,
78400,3517,6,1.0,1000,
78401,3518,6549,1.0,1000,
78402,3518,23539,1.0,1000,
78403,3518,12276,1.0,1000,
78404,3518,122,1.0,1000,
78405,3518,23540,1.0,1000,
78406,3518,6,1.0,1000,
78407,3518,3402,1.0,1000,
78408,3519,1842,1.0,1000,
78409,3519,1652,1.0,1000,
78410,3519,156,1.0,1000,
78411,3519,121,1.0,1000,
78412,3519,12906,1.0,1000,
78413,3519,446,1.0,1000,
78414,3519,51,1.0,1000,
78415,3519,1483,1.0,1000,
78416,3519,2190,1.0,1000,
78417,3519,138,1.0,1000,
78418,3519,878,1.0,1000,
78419,3519,1516,1.0,1000,
78420,3519,675,1.0,1000,
78421,3519,4192,1.0,1000,
78422,3519,2744,1.0,1000,
78423,3519,16669,1.0,1000,
78424,3519,259,1.0,1000,
78425,3519,2496,1.0,1000,
78426,3519,2497,1.0,1000,
78427,3519,85,1.0,1000,
78428,3519,248,1.0,1000,
78429,3519,920,1.0,1000,
78430,3519,157,1.0,1000,
78431,3519,228,1.0,1000,
78432,3519,1137,1.0,1000,
78433,3519,5848,1.0,1000,
78434,3519,6,1.0,1000,
78435,3520,84,1.0,1000,
78436,3520,259,1.0,1000,
78437,3520,39,1.0,1000,
78438,3520,121,1.0,1000,
78439,3520,112,1.0,1000,
78440,3520,223,1.0,1000,
78441,3520,16,1.0,1000,
78442,3520,51,1.0,1000,
78443,3520,1293,1.0,1000,
78444,3520,6,1.0,1000,
78445,3521,986,1.0,1000,
78446,3521,23543,1.0,1000,
78447,3521,989,1.0,1000,
78448,3521,248,1.0,1000,
78449,3521,838,1.0,1000,
78450,3521,4391,1.0,1000,
78451,3521,157,1.0,1000,
78452,3521,23544,1.0,1000,
78453,3521,11809,1.0,1000,
78454,3521,23546,1.0,1000,
78455,3521,6,1.0,1000,
78456,3521,197,1.0,1000,
78457,3522,418,1.0,1000,
78458,3522,416,1.0,1000,
78459,3522,34,1.0,1000,
78460,3522,79,1.0,1000,
78461,3522,32,1.0,1000,
78462,3522,402,1.0,1000,
78463,3523,325,1.0,1000,
78464,3523,200,1.0,1000,
78465,3523,92,1.0,1000,
78466,3523,227,1.0,1000,
78467,3523,6,1.0,1000,
78468,3524,917,1.0,1000,
78469,3524,339,1.0,1000,
78470,3524,2393,1.0,1000,
78471,3524,14,1.0,1000,
78472,3524,13114,1.0,1000,
78473,3524,23548,1.0,1000,
78474,3524,981,1.0,1000,
78475,3524,157,1.0,1000,
78476,3524,6,1.0,1000,
78477,3525,3954,1.0,1000,
78478,3525,259,1.0,1000,
78479,3525,285,1.0,1000,
78480,3525,456,1.0,1000,
78481,3525,112,1.0,1000,
78482,3525,23550,1.0,1000,
78483,3525,23551,1.0,1000,
78484,3525,579,1.0,1000,
78485,3525,23552,1.0,1000,
78486,3525,23553,1.0,1000,
78487,3526,10564,1.0,1000,
78488,3526,137,1.0,1000,
78489,3526,131,1.0,1000,
78490,3526,22695,1.0,1000,
78491,3526,23554,1.0,1000,
78492,3526,253,1.0,1000,
78493,3527,17,1.0,1000,
78494,3527,149,1.0,1000,
78495,3527,408,1.0,1000,
78496,3527,7695,1.0,1000,
78497,3527,31,1.0,1000,
78498,3527,32,1.0,1000,
78499,3527,402,1.0,1000,
78500,3527,1569,1.0,1000,
78501,3528,1833,1.0,1000,
78502,3528,23555,1.0,1000,
78503,3528,339,1.0,1000,
78504,3528,189,1.0,1000,
78505,3528,11865,1.0,1000,
78506,3528,23556,1.0,1000,
78507,3528,1279,1.0,1000,
78508,3528,20043,1.0,1000,
78509,3528,1761,1.0,1000,
78510,3528,8610,1.0,1000,
78511,3528,8611,1.0,1000,
78512,3528,1,1.0,1000,
78513,3528,1525,1.0,1000,
78514,3528,23557,1.0,1000,
78515,3528,6,1.0,1000,
78516,3528,1837,1.0,1000,
78517,3528,281,1.0,1000,
78518,3528,2894,1.0,1000,
78519,3529,5788,1.0,1000,
78520,3529,5789,1.0,1000,
78521,3529,39,1.0,1000,
78522,3529,23558,1.0,1000,
78523,3529,23559,1.0,1000,
78524,3529,3307,1.0,1000,
78525,3529,5808,1.0,1000,
78526,3529,5810,1.0,1000,
78527,3529,23560,1.0,1000,
78528,3530,106,1.0,1000,
78529,3530,945,1.0,1000,
78530,3530,107,1.0,1000,
78531,3530,482,1.0,1000,
78532,3530,3,1.0,1000,
78533,3530,588,1.0,1000,
78534,3530,85,1.0,1000,
78535,3530,2631,1.0,1000,
78536,3530,345,1.0,1000,
78537,3530,17612,1.0,1000,
78538,3530,17613,1.0,1000,
78539,3530,115,1.0,1000,
78540,3530,9114,1.0,1000,
78541,3531,64,1.0,1000,
78542,3531,35,1.0,1000,
78543,3531,199,1.0,1000,
78544,3531,23561,1.0,1000,
78545,3531,121,1.0,1000,
78546,3531,68,1.0,1000,
78547,3531,23562,1.0,1000,
78548,3531,1268,1.0,1000,
78549,3531,44,1.0,1000,
78550,3531,72,1.0,1000,
78551,3531,15139,1.0,1000,
78552,3531,23564,1.0,1000,
78553,3531,54,1.0,1000,
78554,3531,23565,1.0,1000,
78555,3531,6,1.0,1000,
78556,3532,6368,1.0,1000,
78557,3532,4738,1.0,1000,
78558,3532,473,1.0,1000,
78559,3532,154,1.0,1000,
78560,3532,107,1.0,1000,
78561,3532,444,1.0,1000,
78562,3532,6746,1.0,1000,
78563,3532,19134,1.0,1000,
78564,3532,6635,1.0,1000,
78565,3532,13408,1.0,1000,
78566,3532,6751,1.0,1000,
78567,3532,1771,1.0,1000,
78568,3532,2246,1.0,1000,
78569,3532,4394,1.0,1000,
78570,3532,19008,1.0,1000,
78571,3532,23567,1.0,1000,
78572,3532,785,1.0,1000,
78573,3532,205,1.0,1000,
78574,3532,449,1.0,1000,
78575,3532,23568,1.0,1000,
78576,3532,124,1.0,1000,
78577,3532,23569,1.0,1000,
78578,3532,2011,1.0,1000,
78579,3532,6761,1.0,1000,
78580,3532,6,1.0,1000,
78581,3532,2581,1.0,1000,
78582,3532,6387,1.0,1000,
78583,3532,4755,1.0,1000,
78584,3532,665,1.0,1000,
78585,3532,84,1.0,1000,
78586,3532,23570,1.0,1000,
78587,3532,436,1.0,1000,
78588,3532,10556,1.0,1000,
78589,3532,23571,1.0,1000,
78590,3532,1158,1.0,1000,
78591,3532,1557,1.0,1000,
78592,3532,21053,1.0,1000,
78593,3532,675,1.0,1000,
78594,3532,12569,1.0,1000,
78595,3532,20649,1.0,1000,
78596,3532,534,1.0,1000,
78597,3532,122,1.0,1000,
78598,3532,23572,1.0,1000,
78599,3532,115,1.0,1000,
78600,3532,365,1.0,1000,
78601,3532,6293,1.0,1000,
78602,3532,795,1.0,1000,
78603,3533,23573,1.0,1000,
78604,3533,23574,1.0,1000,
78605,3533,23575,1.0,1000,
78606,3533,12268,1.0,1000,
78607,3533,1438,1.0,1000,
78608,3533,23576,1.0,1000,
78609,3533,23577,1.0,1000,
78610,3533,23578,1.0,1000,
78611,3533,23579,1.0,1000,
78612,3533,23580,1.0,1000,
78613,3533,1424,1.0,1000,
78614,3533,126,1.0,1000,
78615,3533,1480,1.0,1000,
78616,3534,11296,1.0,1000,
78617,3534,84,1.0,1000,
78618,3534,154,1.0,1000,
78619,3534,11298,1.0,1000,
78620,3534,423,1.0,1000,
78621,3534,19869,1.0,1000,
78622,3534,212,1.0,1000,
78623,3534,1062,1.0,1000,
78624,3534,436,1.0,1000,
78625,3534,19872,1.0,1000,
78626,3534,250,1.0,1000,
78627,3534,19873,1.0,1000,
78628,3534,2655,1.0,1000,
78629,3534,11304,1.0,1000,
78630,3534,9865,1.0,1000,
78631,3534,117,1.0,1000,
78632,3534,63,1.0,1000,
78633,3534,19878,1.0,1000,
78634,3534,23582,1.0,1000,
78635,3534,449,1.0,1000,
78636,3534,534,1.0,1000,
78637,3534,70,1.0,1000,
78638,3534,1364,1.0,1000,
78639,3534,11306,1.0,1000,
78640,3534,519,1.0,1000,
78641,3534,529,1.0,1000,
78642,3534,7,1.0,1000,
78643,3534,491,1.0,1000,
78644,3534,294,1.0,1000,
78645,3534,91,1.0,1000,
78646,3534,6,1.0,1000,
78647,3535,83,1.0,1000,
78648,3535,144,1.0,1000,
78649,3535,87,1.0,1000,
78650,3535,88,1.0,1000,
78651,3535,210,1.0,1000,
78652,3536,945,1.0,1000,
78653,3536,1161,1.0,1000,
78654,3536,588,1.0,1000,
78655,3536,121,1.0,1000,
78656,3536,18997,1.0,1000,
78657,3536,1706,1.0,1000,
78658,3536,21024,1.0,1000,
78659,3536,8112,1.0,1000,
78660,3536,429,1.0,1000,
78661,3536,7159,1.0,1000,
78662,3536,92,1.0,1000,
78663,3536,23584,1.0,1000,
78664,3536,356,1.0,1000,
78665,3536,4453,1.0,1000,
78666,3536,2381,1.0,1000,
78667,3536,1060,1.0,1000,
78668,3536,4657,1.0,1000,
78669,3536,23585,1.0,1000,
78670,3536,3286,1.0,1000,
78671,3536,6,1.0,1000,
78672,3536,663,1.0,1000,
78673,3536,12870,1.0,1000,
78674,3536,82,1.0,1000,
78675,3536,84,1.0,1000,
78676,3536,667,1.0,1000,
78677,3536,3,1.0,1000,
78678,3536,190,1.0,1000,
78679,3536,1240,1.0,1000,
78680,3536,213,1.0,1000,
78681,3536,23586,1.0,1000,
78682,3536,23587,1.0,1000,
78683,3536,1375,1.0,1000,
78684,3536,878,1.0,1000,
78685,3536,1559,1.0,1000,
78686,3536,170,1.0,1000,
78687,3536,2136,1.0,1000,
78688,3536,259,1.0,1000,
78689,3536,23588,1.0,1000,
78690,3536,630,1.0,1000,
78691,3536,85,1.0,1000,
78692,3536,122,1.0,1000,
78693,3536,7,1.0,1000,
78694,3536,3657,1.0,1000,
78695,3536,22897,1.0,1000,
78696,3536,115,1.0,1000,
78697,3536,349,1.0,1000,
78698,3536,197,1.0,1000,
78699,3537,23589,1.0,1000,
78700,3537,222,1.0,1000,
78701,3537,6737,1.0,1000,
78702,3537,23590,1.0,1000,
78703,3537,8506,1.0,1000,
78704,3537,92,1.0,1000,
78705,3537,23,1.0,1000,
78706,3537,2443,1.0,1000,
78707,3537,14115,1.0,1000,
78708,3537,2136,1.0,1000,
78709,3537,23591,1.0,1000,
78710,3537,7613,1.0,1000,
78711,3537,122,1.0,1000,
78712,3537,7,1.0,1000,
78713,3537,23592,1.0,1000,
78714,3537,248,1.0,1000,
78715,3537,23593,1.0,1000,
78716,3537,1,1.0,1000,
78717,3537,115,1.0,1000,
78718,3537,228,1.0,1000,
78719,3537,23594,1.0,1000,
78720,3537,2753,1.0,1000,
78721,3538,23595,1.0,1000,
78722,3538,23596,1.0,1000,
78723,3538,160,1.0,1000,
78724,3538,1779,1.0,1000,
78725,3538,455,1.0,1000,
78726,3538,2745,1.0,1000,
78727,3538,10004,1.0,1000,
78728,3538,14,1.0,1000,
78729,3538,2305,1.0,1000,
78730,3538,522,1.0,1000,
78731,3538,6,1.0,1000,
78732,3538,209,1.0,1000,
78733,3538,23597,1.0,1000,
78734,3539,5477,1.0,1000,
78735,3539,25,1.0,1000,
78736,3539,78,1.0,1000,
78737,3539,27,1.0,1000,
78738,3539,149,1.0,1000,
78739,3539,11776,1.0,1000,
78740,3539,2236,1.0,1000,
78741,3539,151,1.0,1000,
78742,3539,31,1.0,1000,
78743,3539,23599,1.0,1000,
78744,3539,32,1.0,1000,
78745,3539,15,1.0,1000,
78746,3539,33,1.0,1000,
78747,3539,34,1.0,1000,
78748,3539,411,1.0,1000,
78749,3539,23,1.0,1000,
78750,3540,5573,1.0,1000,
78751,3540,945,1.0,1000,
78752,3540,121,1.0,1000,
78753,3540,23600,1.0,1000,
78754,3540,23601,1.0,1000,
78755,3540,23602,1.0,1000,
78756,3540,116,1.0,1000,
78757,3540,23603,1.0,1000,
78758,3540,2591,1.0,1000,
78759,3540,449,1.0,1000,
78760,3540,1112,1.0,1000,
78761,3540,23604,1.0,1000,
78762,3540,1190,1.0,1000,
78763,3540,248,1.0,1000,
78764,3540,23605,1.0,1000,
78765,3540,23606,1.0,1000,
78766,3540,11055,1.0,1000,
78767,3540,491,1.0,1000,
78768,3540,23607,1.0,1000,
78769,3540,14042,1.0,1000,
78770,3540,23608,1.0,1000,
78771,3540,23609,1.0,1000,
78772,3540,84,1.0,1000,
78773,3540,23610,1.0,1000,
78774,3540,23611,1.0,1000,
78775,3540,3,1.0,1000,
78776,3540,2019,1.0,1000,
78777,3540,2575,1.0,1000,
78778,3540,2280,1.0,1000,
78779,3540,436,1.0,1000,
78780,3540,213,1.0,1000,
78781,3540,214,1.0,1000,
78782,3540,23612,1.0,1000,
78783,3540,23613,1.0,1000,
78784,3540,179,1.0,1000,
78785,3540,10911,1.0,1000,
78786,3540,216,1.0,1000,
78787,3540,23614,1.0,1000,
78788,3540,259,1.0,1000,
78789,3540,2179,1.0,1000,
78790,3540,23615,1.0,1000,
78791,3540,23616,1.0,1000,
78792,3540,23617,1.0,1000,
78793,3540,112,1.0,1000,
78794,3540,7,1.0,1000,
78795,3540,3981,1.0,1000,
78796,3540,115,1.0,1000,
78797,3541,415,1.0,1000,
78798,3541,149,1.0,1000,
78799,3541,2105,1.0,1000,
78800,3541,14804,1.0,1000,
78801,3541,31,1.0,1000,
78802,3541,32,1.0,1000,
78803,3541,15,1.0,1000,
78804,3541,23618,1.0,1000,
78805,3541,33,1.0,1000,
78806,3541,1570,1.0,1000,
78807,3541,23,1.0,1000,
78808,3541,6,1.0,1000,
78809,3541,169,1.0,1000,
78810,3542,121,1.0,1000,
78811,3542,23620,1.0,1000,
78812,3542,23621,1.0,1000,
78813,3542,446,1.0,1000,
78814,3542,23622,1.0,1000,
78815,3542,23623,1.0,1000,
78816,3542,23624,1.0,1000,
78817,3542,23625,1.0,1000,
78818,3542,23626,1.0,1000,
78819,3542,23627,1.0,1000,
78820,3542,23628,1.0,1000,
78821,3542,23629,1.0,1000,
78822,3542,4453,1.0,1000,
78823,3542,7,1.0,1000,
78824,3542,23631,1.0,1000,
78825,3542,23632,1.0,1000,
78826,3542,3206,1.0,1000,
78827,3542,126,1.0,1000,
78828,3542,115,1.0,1000,
78829,3542,23634,1.0,1000,
78830,3542,23635,1.0,1000,
78831,3542,1443,1.0,1000,
78832,3542,295,1.0,1000,
78833,3542,6,1.0,1000,
78834,3543,23636,1.0,1000,
78835,3543,23637,1.0,1000,
78836,3543,222,1.0,1000,
78837,3543,3901,1.0,1000,
78838,3543,1283,1.0,1000,
78839,3543,158,1.0,1000,
78840,3543,7253,1.0,1000,
78841,3543,23638,1.0,1000,
78842,3543,6991,1.0,1000,
78843,3543,23639,1.0,1000,
78844,3543,3906,1.0,1000,
78845,3543,92,1.0,1000,
78846,3543,12324,1.0,1000,
78847,3543,356,1.0,1000,
78848,3543,1516,1.0,1000,
78849,3543,1074,1.0,1000,
78850,3543,23640,1.0,1000,
78851,3543,11738,1.0,1000,
78852,3543,8606,1.0,1000,
78853,3543,489,1.0,1000,
78854,3543,2681,1.0,1000,
78855,3543,111,1.0,1000,
78856,3543,2284,1.0,1000,
78857,3543,15555,1.0,1000,
78858,3543,23641,1.0,1000,
78859,3543,23642,1.0,1000,
78860,3543,1550,1.0,1000,
78861,3543,491,1.0,1000,
78862,3543,1508,1.0,1000,
78863,3543,6,1.0,1000,
78864,3543,4658,1.0,1000,
78865,3543,3914,1.0,1000,
78866,3543,8707,1.0,1000,
78867,3543,5856,1.0,1000,
78868,3543,2367,1.0,1000,
78869,3543,1296,1.0,1000,
78870,3543,3902,1.0,1000,
78871,3543,436,1.0,1000,
78872,3543,1073,1.0,1000,
78873,3543,49,1.0,1000,
78874,3543,23643,1.0,1000,
78875,3543,23644,1.0,1000,
78876,3543,23645,1.0,1000,
78877,3543,1108,1.0,1000,
78878,3543,23646,1.0,1000,
78879,3543,2677,1.0,1000,
78880,3543,1656,1.0,1000,
78881,3543,11739,1.0,1000,
78882,3543,5798,1.0,1000,
78883,3543,259,1.0,1000,
78884,3543,1302,1.0,1000,
78885,3543,558,1.0,1000,
78886,3543,85,1.0,1000,
78887,3543,112,1.0,1000,
78888,3543,22922,1.0,1000,
78889,3543,635,1.0,1000,
78890,3543,2730,1.0,1000,
78891,3543,23647,1.0,1000,
78892,3543,126,1.0,1000,
78893,3543,115,1.0,1000,
78894,3543,11881,1.0,1000,
78895,3543,349,1.0,1000,
78896,3543,23648,1.0,1000,
78897,3543,197,1.0,1000,
78898,3543,1117,1.0,1000,
78899,3543,23649,1.0,1000,
78900,3543,945,1.0,1000,
78901,3543,10941,1.0,1000,
78902,3543,641,1.0,1000,
78903,3543,13906,1.0,1000,
78904,3543,156,1.0,1000,
78905,3543,121,1.0,1000,
78906,3543,14,1.0,1000,
78907,3543,21874,1.0,1000,
78908,3543,6332,1.0,1000,
78909,3543,1072,1.0,1000,
78910,3543,446,1.0,1000,
78911,3543,23650,1.0,1000,
78912,3543,23651,1.0,1000,
78913,3543,12325,1.0,1000,
78914,3543,23652,1.0,1000,
78915,3543,12326,1.0,1000,
78916,3543,6741,1.0,1000,
78917,3543,23653,1.0,1000,
78918,3543,1502,1.0,1000,
78919,3543,23654,1.0,1000,
78920,3543,205,1.0,1000,
78921,3543,339,1.0,1000,
78922,3543,12329,1.0,1000,
78923,3543,449,1.0,1000,
78924,3543,23655,1.0,1000,
78925,3543,919,1.0,1000,
78926,3543,1060,1.0,1000,
78927,3543,1733,1.0,1000,
78928,3543,248,1.0,1000,
78929,3543,3206,1.0,1000,
78930,3543,23656,1.0,1000,
78931,3543,84,1.0,1000,
78932,3543,1673,1.0,1000,
78933,3543,667,1.0,1000,
78934,3543,1069,1.0,1000,
78935,3543,23657,1.0,1000,
78936,3543,386,1.0,1000,
78937,3543,1497,1.0,1000,
78938,3543,18187,1.0,1000,
78939,3543,2457,1.0,1000,
78940,3543,12327,1.0,1000,
78941,3543,3905,1.0,1000,
78942,3543,1375,1.0,1000,
78943,3543,12662,1.0,1000,
78944,3543,1559,1.0,1000,
78945,3543,7252,1.0,1000,
78946,3543,23658,1.0,1000,
78947,3543,2371,1.0,1000,
78948,3543,122,1.0,1000,
78949,3543,23659,1.0,1000,
78950,3543,560,1.0,1000,
78951,3543,7,1.0,1000,
78952,3543,23660,1.0,1000,
78953,3543,460,1.0,1000,
78954,3543,522,1.0,1000,
78955,3543,15582,1.0,1000,
78956,3544,83,1.0,1000,
78957,3544,154,1.0,1000,
78958,3544,121,1.0,1000,
78959,3544,503,1.0,1000,
78960,3544,246,1.0,1000,
78961,3544,23661,1.0,1000,
78962,3544,88,1.0,1000,
78963,3544,446,1.0,1000,
78964,3544,23662,1.0,1000,
78965,3544,164,1.0,1000,
78966,3544,536,1.0,1000,
78967,3544,1255,1.0,1000,
78968,3544,23663,1.0,1000,
78969,3544,2224,1.0,1000,
78970,3544,23664,1.0,1000,
78971,3544,529,1.0,1000,
78972,3544,602,1.0,1000,
78973,3544,5442,1.0,1000,
78974,3544,6,1.0,1000,
78975,3544,414,1.0,1000,
78976,3544,210,1.0,1000,
78977,3544,23666,1.0,1000,
78978,3544,23667,1.0,1000,
78979,3544,613,1.0,1000,
78980,3544,86,1.0,1000,
78981,3544,1062,1.0,1000,
78982,3544,23668,1.0,1000,
78983,3544,144,1.0,1000,
78984,3544,127,1.0,1000,
78985,3544,23669,1.0,1000,
78986,3544,117,1.0,1000,
78987,3544,673,1.0,1000,
78988,3544,23670,1.0,1000,
78989,3544,259,1.0,1000,
78990,3544,23671,1.0,1000,
78991,3544,469,1.0,1000,
78992,3544,677,1.0,1000,
78993,3544,534,1.0,1000,
78994,3544,122,1.0,1000,
78995,3544,87,1.0,1000,
78996,3544,153,1.0,1000,
78997,3544,13053,1.0,1000,
78998,3544,1,1.0,1000,
78999,3544,126,1.0,1000,
79000,3544,294,1.0,1000,
79001,3544,427,1.0,1000,
79002,3545,23672,1.0,1000,
79003,3545,23673,1.0,1000,
79004,3545,4453,1.0,1000,
79005,3545,23674,1.0,1000,
79006,3545,23676,1.0,1000,
79007,3546,584,1.0,1000,
79008,3546,23677,1.0,1000,
79009,3546,23678,1.0,1000,
79010,3546,8520,1.0,1000,
79011,3546,23679,1.0,1000,
79012,3546,23680,1.0,1000,
79013,3546,598,1.0,1000,
79014,3546,356,1.0,1000,
79015,3546,23681,1.0,1000,
79016,3546,2011,1.0,1000,
79017,3546,23682,1.0,1000,
79018,3546,6,1.0,1000,
79019,3546,23683,1.0,1000,
79020,3546,190,1.0,1000,
79021,3546,1073,1.0,1000,
79022,3546,23684,1.0,1000,
79023,3546,23685,1.0,1000,
79024,3546,23686,1.0,1000,
79025,3546,23687,1.0,1000,
79026,3546,534,1.0,1000,
79027,3546,346,1.0,1000,
79028,3546,23688,1.0,1000,
79029,3546,115,1.0,1000,
79030,3546,349,1.0,1000,
79031,3546,23689,1.0,1000,
79032,3546,23690,1.0,1000,
79033,3546,23691,1.0,1000,
79034,3546,7159,1.0,1000,
79035,3546,23692,1.0,1000,
79036,3546,5335,1.0,1000,
79037,3546,23693,1.0,1000,
79038,3546,23694,1.0,1000,
79039,3546,23695,1.0,1000,
79040,3546,23696,1.0,1000,
79041,3546,449,1.0,1000,
79042,3546,345,1.0,1000,
79043,3546,4727,1.0,1000,
79044,3546,124,1.0,1000,
79045,3546,23697,1.0,1000,
79046,3546,23698,1.0,1000,
79047,3546,450,1.0,1000,
79048,3546,23699,1.0,1000,
79049,3546,8332,1.0,1000,
79050,3546,84,1.0,1000,
79051,3546,23700,1.0,1000,
79052,3546,23701,1.0,1000,
79053,3546,23702,1.0,1000,
79054,3546,482,1.0,1000,
79055,3546,23703,1.0,1000,
79056,3546,23704,1.0,1000,
79057,3546,7,1.0,1000,
79058,3546,23705,1.0,1000,
79059,3546,23706,1.0,1000,
79060,3546,23708,1.0,1000,
79061,3546,23709,1.0,1000,
79062,3546,23710,1.0,1000,
79063,3546,23711,1.0,1000,
79064,3547,16311,1.0,1000,
79065,3547,16313,1.0,1000,
79066,3547,11554,1.0,1000,
79067,3547,9819,1.0,1000,
79068,3547,4279,1.0,1000,
79069,3547,9822,1.0,1000,
79070,3547,23712,1.0,1000,
79071,3547,431,1.0,1000,
79072,3547,164,1.0,1000,
79073,3547,1709,1.0,1000,
79074,3547,525,1.0,1000,
79075,3547,5464,1.0,1000,
79076,3547,16318,1.0,1000,
79077,3547,23714,1.0,1000,
79078,3547,23715,1.0,1000,
79079,3547,356,1.0,1000,
79080,3547,2974,1.0,1000,
