,0,0.1,1,1000,24,1.1
63551,2627.0,23.0,1,1000,,
63552,2627.0,551.0,1,1000,,
63553,2627.0,423.0,1,1000,,
63554,2627.0,295.0,1,1000,,
63555,2627.0,172.0,1,1000,,
63556,2627.0,9392.0,1,1000,,
63557,2627.0,177.0,1,1000,,
63558,2627.0,7986.0,1,1000,,
63559,2627.0,52.0,1,1000,,
63560,2627.0,265.0,1,1000,,
63561,2627.0,312.0,1,1000,,
63562,2627.0,1339.0,1,1000,,
63563,2627.0,189.0,1,1000,,
63564,2627.0,1342.0,1,1000,,
63565,2627.0,1343.0,1,1000,,
63566,2627.0,321.0,1,1000,,
63567,2627.0,1345.0,1,1000,,
63568,2627.0,1349.0,1,1000,,
63569,2627.0,198.0,1,1000,,
63570,2627.0,582.0,1,1000,,
63571,2627.0,199.0,1,1000,,
63572,2627.0,1352.0,1,1000,,
63573,2627.0,202.0,1,1000,,
63574,2627.0,209.0,1,1000,,
63575,2627.0,978.0,1,1000,,
63576,2627.0,1874.0,1,1000,,
63577,2627.0,724.0,1,1000,,
63578,2627.0,1364.0,1,1000,,
63579,2627.0,4950.0,1,1000,,
63580,2627.0,471.0,1,1000,,
63581,2627.0,88.0,1,1000,,
63582,2627.0,349.0,1,1000,,
63583,2627.0,94.0,1,1000,,
63584,2627.0,2143.0,1,1000,,
63585,2627.0,96.0,1,1000,,
63586,2627.0,353.0,1,1000,,
63587,2627.0,93.0,1,1000,,
63588,2627.0,98.0,1,1000,,
63589,2627.0,8297.0,1,1000,,
63590,2627.0,1386.0,1,1000,,
63591,2627.0,2670.0,1,1000,,
63592,2627.0,758.0,1,1000,,
63593,2627.0,2313.0,1,1000,,
63594,2627.0,6792.0,1,1000,,
63595,2627.0,1022.0,1,1000,,
63596,2627.0,1023.0,1,1000,,
63597,2628.0,2368.0,1,1000,,
63598,2628.0,37.0,1,1000,,
63599,2628.0,199.0,1,1000,,
63600,2628.0,8.0,1,1000,,
63601,2628.0,42.0,1,1000,,
63602,2628.0,14670.0,1,1000,,
63603,2628.0,20241.0,1,1000,,
63604,2628.0,20242.0,1,1000,,
63605,2628.0,6837.0,1,1000,,
63606,2628.0,10522.0,1,1000,,
63607,2628.0,2364.0,1,1000,,
63608,2629.0,2.0,1,1000,,
63609,2629.0,138.0,1,1000,,
63610,2629.0,14.0,1,1000,,
63611,2629.0,3087.0,1,1000,,
63612,2629.0,20243.0,1,1000,,
63613,2629.0,20244.0,1,1000,,
63614,2629.0,20245.0,1,1000,,
63615,2629.0,20246.0,1,1000,,
63616,2629.0,20247.0,1,1000,,
63617,2629.0,1815.0,1,1000,,
63618,2629.0,662.0,1,1000,,
63619,2629.0,27.0,1,1000,,
63620,2629.0,155.0,1,1000,,
63621,2629.0,156.0,1,1000,,
63622,2629.0,163.0,1,1000,,
63623,2629.0,420.0,1,1000,,
63624,2629.0,1831.0,1,1000,,
63625,2629.0,167.0,1,1000,,
63626,2629.0,559.0,1,1000,,
63627,2629.0,9649.0,1,1000,,
63628,2629.0,9650.0,1,1000,,
63629,2629.0,9651.0,1,1000,,
63630,2629.0,9652.0,1,1000,,
63631,2629.0,9653.0,1,1000,,
63632,2629.0,9654.0,1,1000,,
63633,2629.0,9655.0,1,1000,,
63634,2629.0,5427.0,1,1000,,
63635,2629.0,9656.0,1,1000,,
63636,2629.0,9658.0,1,1000,,
63637,2629.0,9659.0,1,1000,,
63638,2629.0,700.0,1,1000,,
63639,2629.0,9661.0,1,1000,,
63640,2629.0,9662.0,1,1000,,
63641,2629.0,56.0,1,1000,,
63642,2629.0,585.0,1,1000,,
63643,2629.0,2005.0,1,1000,,
63644,2629.0,5333.0,1,1000,,
63645,2629.0,89.0,1,1000,,
63646,2629.0,5086.0,1,1000,,
63647,2629.0,355.0,1,1000,,
63648,2629.0,99.0,1,1000,,
63649,2629.0,1511.0,1,1000,,
63650,2629.0,361.0,1,1000,,
63651,2630.0,2.0,1,1000,,
63652,2630.0,24.0,1,1000,,
63653,2630.0,25.0,1,1000,,
63654,2630.0,1566.0,1,1000,,
63655,2630.0,17442.0,1,1000,,
63656,2630.0,48.0,1,1000,,
63657,2630.0,597.0,1,1000,,
63658,2630.0,88.0,1,1000,,
63659,2630.0,91.0,1,1000,,
63660,2630.0,93.0,1,1000,,
63661,2630.0,94.0,1,1000,,
63662,2630.0,96.0,1,1000,,
63663,2630.0,97.0,1,1000,,
63664,2630.0,98.0,1,1000,,
63665,2630.0,20270.0,1,1000,,
63666,2630.0,20276.0,1,1000,,
63667,2630.0,141.0,1,1000,,
63668,2630.0,142.0,1,1000,,
63669,2630.0,152.0,1,1000,,
63670,2630.0,4254.0,1,1000,,
63671,2630.0,172.0,1,1000,,
63672,2630.0,2223.0,1,1000,,
63673,2630.0,8887.0,1,1000,,
63674,2630.0,189.0,1,1000,,
63675,2630.0,197.0,1,1000,,
63676,2630.0,198.0,1,1000,,
63677,2630.0,6886.0,1,1000,,
63678,2630.0,757.0,1,1000,,
63679,2630.0,11014.0,1,1000,,
63680,2630.0,265.0,1,1000,,
63681,2630.0,268.0,1,1000,,
63682,2630.0,1807.0,1,1000,,
63683,2630.0,271.0,1,1000,,
63684,2630.0,2319.0,1,1000,,
63685,2630.0,20248.0,1,1000,,
63686,2630.0,20249.0,1,1000,,
63687,2630.0,20250.0,1,1000,,
63688,2630.0,20251.0,1,1000,,
63689,2630.0,20252.0,1,1000,,
63690,2630.0,20253.0,1,1000,,
63691,2630.0,20254.0,1,1000,,
63692,2630.0,20255.0,1,1000,,
63693,2630.0,20256.0,1,1000,,
63694,2630.0,20257.0,1,1000,,
63695,2630.0,20258.0,1,1000,,
63696,2630.0,20259.0,1,1000,,
63697,2630.0,20260.0,1,1000,,
63698,2630.0,20261.0,1,1000,,
63699,2630.0,20262.0,1,1000,,
63700,2630.0,20263.0,1,1000,,
63701,2630.0,20264.0,1,1000,,
63702,2630.0,20265.0,1,1000,,
63703,2630.0,20266.0,1,1000,,
63704,2630.0,20267.0,1,1000,,
63705,2630.0,20268.0,1,1000,,
63706,2630.0,12077.0,1,1000,,
63707,2630.0,20269.0,1,1000,,
63708,2630.0,20271.0,1,1000,,
63709,2630.0,20272.0,1,1000,,
63710,2630.0,4913.0,1,1000,,
63711,2630.0,20273.0,1,1000,,
63712,2630.0,20274.0,1,1000,,
63713,2630.0,20275.0,1,1000,,
63714,2630.0,20277.0,1,1000,,
63715,2630.0,20278.0,1,1000,,
63716,2630.0,20279.0,1,1000,,
63717,2630.0,20280.0,1,1000,,
63718,2630.0,20281.0,1,1000,,
63719,2630.0,20282.0,1,1000,,
63720,2630.0,20283.0,1,1000,,
63721,2630.0,20284.0,1,1000,,
63722,2630.0,20285.0,1,1000,,
63723,2630.0,20286.0,1,1000,,
63724,2630.0,16190.0,1,1000,,
63725,2630.0,20287.0,1,1000,,
63726,2630.0,20288.0,1,1000,,
63727,2630.0,20289.0,1,1000,,
63728,2630.0,20290.0,1,1000,,
63729,2630.0,20291.0,1,1000,,
63730,2630.0,20292.0,1,1000,,
63731,2630.0,20293.0,1,1000,,
63732,2630.0,20294.0,1,1000,,
63733,2630.0,20295.0,1,1000,,
63734,2630.0,20296.0,1,1000,,
63735,2630.0,20297.0,1,1000,,
63736,2630.0,20298.0,1,1000,,
63737,2630.0,20299.0,1,1000,,
63738,2630.0,20300.0,1,1000,,
63739,2630.0,20301.0,1,1000,,
63740,2630.0,20302.0,1,1000,,
63741,2630.0,20303.0,1,1000,,
63742,2630.0,20304.0,1,1000,,
63743,2630.0,3411.0,1,1000,,
63744,2630.0,860.0,1,1000,,
63745,2630.0,361.0,1,1000,,
63746,2630.0,362.0,1,1000,,
63747,2630.0,367.0,1,1000,,
63748,2630.0,4489.0,1,1000,,
63749,2630.0,10122.0,1,1000,,
63750,2630.0,4493.0,1,1000,,
63751,2630.0,3991.0,1,1000,,
63752,2630.0,415.0,1,1000,,
63753,2630.0,10144.0,1,1000,,
63754,2630.0,420.0,1,1000,,
63755,2630.0,421.0,1,1000,,
63756,2630.0,422.0,1,1000,,
63757,2630.0,7597.0,1,1000,,
63758,2630.0,1489.0,1,1000,,
63759,2630.0,3031.0,1,1000,,
63760,2630.0,501.0,1,1000,,
63761,2630.0,511.0,1,1000,,
63762,2632.0,2.0,1,1000,,
63763,2632.0,1666.0,1,1000,,
63764,2632.0,9946.0,1,1000,,
63765,2632.0,2313.0,1,1000,,
63766,2632.0,1610.0,1,1000,,
63767,2632.0,3148.0,1,1000,,
63768,2632.0,1229.0,1,1000,,
63769,2632.0,16.0,1,1000,,
63770,2632.0,20308.0,1,1000,,
63771,2632.0,5269.0,1,1000,,
63772,2632.0,3126.0,1,1000,,
63773,2632.0,20311.0,1,1000,,
63774,2632.0,9908.0,1,1000,,
63775,2632.0,20309.0,1,1000,,
63776,2632.0,20310.0,1,1000,,
63777,2632.0,27.0,1,1000,,
63778,2632.0,94.0,1,1000,,
63779,2633.0,138.0,1,1000,,
63780,2633.0,14.0,1,1000,,
63781,2633.0,2195.0,1,1000,,
63782,2633.0,1785.0,1,1000,,
63783,2633.0,534.0,1,1000,,
63784,2633.0,25.0,1,1000,,
63785,2633.0,27.0,1,1000,,
63786,2633.0,155.0,1,1000,,
63787,2633.0,156.0,1,1000,,
63788,2633.0,158.0,1,1000,,
63789,2633.0,801.0,1,1000,,
63790,2633.0,422.0,1,1000,,
63791,2633.0,423.0,1,1000,,
63792,2633.0,680.0,1,1000,,
63793,2633.0,425.0,1,1000,,
63794,2633.0,554.0,1,1000,,
63795,2633.0,44.0,1,1000,,
63796,2633.0,172.0,1,1000,,
63797,2633.0,48.0,1,1000,,
63798,2633.0,2225.0,1,1000,,
63799,2633.0,2226.0,1,1000,,
63800,2633.0,2228.0,1,1000,,
63801,2633.0,436.0,1,1000,,
63802,2633.0,441.0,1,1000,,
63803,2633.0,186.0,1,1000,,
63804,2633.0,188.0,1,1000,,
63805,2633.0,189.0,1,1000,,
63806,2633.0,6973.0,1,1000,,
63807,2633.0,831.0,1,1000,,
63808,2633.0,193.0,1,1000,,
63809,2633.0,197.0,1,1000,,
63810,2633.0,198.0,1,1000,,
63811,2633.0,209.0,1,1000,,
63812,2633.0,82.0,1,1000,,
63813,2633.0,88.0,1,1000,,
63814,2633.0,89.0,1,1000,,
63815,2633.0,91.0,1,1000,,
63816,2633.0,349.0,1,1000,,
63817,2633.0,1375.0,1,1000,,
63818,2633.0,96.0,1,1000,,
63819,2633.0,97.0,1,1000,,
63820,2633.0,99.0,1,1000,,
63821,2633.0,362.0,1,1000,,
63822,2633.0,1529.0,1,1000,,
63823,2636.0,141.0,1,1000,,
63824,2636.0,16.0,1,1000,,
63825,2636.0,27.0,1,1000,,
63826,2636.0,6334.0,1,1000,,
63827,2636.0,17345.0,1,1000,,
63828,2636.0,20312.0,1,1000,,
63829,2636.0,20313.0,1,1000,,
63830,2636.0,20314.0,1,1000,,
63831,2636.0,20315.0,1,1000,,
63832,2636.0,20316.0,1,1000,,
63833,2636.0,20317.0,1,1000,,
63834,2636.0,20318.0,1,1000,,
63835,2636.0,20319.0,1,1000,,
63836,2636.0,20320.0,1,1000,,
63837,2636.0,20321.0,1,1000,,
63838,2636.0,20322.0,1,1000,,
63839,2636.0,20323.0,1,1000,,
63840,2636.0,20324.0,1,1000,,
63841,2636.0,20325.0,1,1000,,
63842,2636.0,20326.0,1,1000,,
63843,2636.0,20327.0,1,1000,,
63844,2636.0,20328.0,1,1000,,
63845,2636.0,20329.0,1,1000,,
63846,2636.0,20330.0,1,1000,,
63847,2636.0,20331.0,1,1000,,
63848,2636.0,20332.0,1,1000,,
63849,2636.0,20333.0,1,1000,,
63850,2636.0,20334.0,1,1000,,
63851,2636.0,20335.0,1,1000,,
63852,2636.0,20336.0,1,1000,,
63853,2636.0,20337.0,1,1000,,
63854,2636.0,3580.0,1,1000,,
63855,2637.0,1408.0,1,1000,,
63856,2637.0,96.0,1,1000,,
63857,2637.0,6210.0,1,1000,,
63858,2637.0,6147.0,1,1000,,
63859,2637.0,583.0,1,1000,,
63860,2637.0,45.0,1,1000,,
63861,2637.0,16.0,1,1000,,
63862,2637.0,20338.0,1,1000,,
63863,2637.0,88.0,1,1000,,
63864,2637.0,25.0,1,1000,,
63865,2637.0,571.0,1,1000,,
63866,2637.0,94.0,1,1000,,
63867,2637.0,95.0,1,1000,,
63868,2639.0,903.0,1,1000,,
63869,2639.0,8.0,1,1000,,
63870,2639.0,16.0,1,1000,,
63871,2639.0,27.0,1,1000,,
63872,2639.0,413.0,1,1000,,
63873,2639.0,19491.0,1,1000,,
63874,2639.0,38.0,1,1000,,
63875,2639.0,41.0,1,1000,,
63876,2639.0,43.0,1,1000,,
63877,2639.0,1968.0,1,1000,,
63878,2639.0,2481.0,1,1000,,
63879,2639.0,6837.0,1,1000,,
63880,2639.0,62.0,1,1000,,
63881,2639.0,1089.0,1,1000,,
63882,2639.0,67.0,1,1000,,
63883,2639.0,199.0,1,1000,,
63884,2639.0,74.0,1,1000,,
63885,2639.0,331.0,1,1000,,
63886,2639.0,2645.0,1,1000,,
63887,2639.0,3672.0,1,1000,,
63888,2639.0,2015.0,1,1000,,
63889,2639.0,2144.0,1,1000,,
63890,2639.0,2147.0,1,1000,,
63891,2639.0,2154.0,1,1000,,
63892,2639.0,20339.0,1,1000,,
63893,2639.0,20340.0,1,1000,,
63894,2639.0,20341.0,1,1000,,
63895,2639.0,20342.0,1,1000,,
63896,2639.0,2557.0,1,1000,,
63897,2640.0,2.0,1,1000,,
63898,2640.0,903.0,1,1000,,
63899,2640.0,9226.0,1,1000,,
63900,2640.0,138.0,1,1000,,
63901,2640.0,1295.0,1,1000,,
63902,2640.0,16.0,1,1000,,
63903,2640.0,24.0,1,1000,,
63904,2640.0,27.0,1,1000,,
63905,2640.0,164.0,1,1000,,
63906,2640.0,3494.0,1,1000,,
63907,2640.0,46.0,1,1000,,
63908,2640.0,1969.0,1,1000,,
63909,2640.0,198.0,1,1000,,
63910,2640.0,94.0,1,1000,,
63911,2640.0,2923.0,1,1000,,
63912,2640.0,880.0,1,1000,,
63913,2640.0,20343.0,1,1000,,
63914,2640.0,20344.0,1,1000,,
63915,2640.0,20345.0,1,1000,,
63916,2641.0,20352.0,1,1000,,
63917,2641.0,2.0,1,1000,,
63918,2641.0,3.0,1,1000,,
63919,2641.0,7.0,1,1000,,
63920,2641.0,8.0,1,1000,,
63921,2641.0,141.0,1,1000,,
63922,2641.0,14.0,1,1000,,
63923,2641.0,23.0,1,1000,,
63924,2641.0,27.0,1,1000,,
63925,2641.0,172.0,1,1000,,
63926,2641.0,46.0,1,1000,,
63927,2641.0,47.0,1,1000,,
63928,2641.0,177.0,1,1000,,
63929,2641.0,7733.0,1,1000,,
63930,2641.0,187.0,1,1000,,
63931,2641.0,198.0,1,1000,,
63932,2641.0,2123.0,1,1000,,
63933,2641.0,724.0,1,1000,,
63934,2641.0,597.0,1,1000,,
63935,2641.0,90.0,1,1000,,
63936,2641.0,94.0,1,1000,,
63937,2641.0,361.0,1,1000,,
63938,2641.0,5610.0,1,1000,,
63939,2641.0,20346.0,1,1000,,
63940,2641.0,20347.0,1,1000,,
63941,2641.0,20348.0,1,1000,,
63942,2641.0,20349.0,1,1000,,
63943,2641.0,20350.0,1,1000,,
63944,2641.0,20351.0,1,1000,,
63945,2642.0,20353.0,1,1000,,
63946,2642.0,66.0,1,1000,,
63947,2642.0,132.0,1,1000,,
63948,2642.0,8.0,1,1000,,
63949,2642.0,43.0,1,1000,,
63950,2642.0,237.0,1,1000,,
63951,2642.0,15728.0,1,1000,,
63952,2642.0,58.0,1,1000,,
63953,2642.0,60.0,1,1000,,
63954,2642.0,62.0,1,1000,,
63955,2643.0,20354.0,1,1000,,
63956,2643.0,739.0,1,1000,,
63957,2643.0,20355.0,1,1000,,
63958,2643.0,198.0,1,1000,,
63959,2643.0,8.0,1,1000,,
63960,2643.0,521.0,1,1000,,
63961,2643.0,187.0,1,1000,,
63962,2643.0,47.0,1,1000,,
63963,2643.0,272.0,1,1000,,
63964,2643.0,528.0,1,1000,,
63965,2643.0,16.0,1,1000,,
63966,2643.0,84.0,1,1000,,
63967,2643.0,23.0,1,1000,,
63968,2643.0,25.0,1,1000,,
63969,2643.0,666.0,1,1000,,
63970,2643.0,27.0,1,1000,,
63971,2644.0,417.0,1,1000,,
63972,2644.0,739.0,1,1000,,
63973,2644.0,20355.0,1,1000,,
63974,2644.0,198.0,1,1000,,
63975,2644.0,8.0,1,1000,,
63976,2644.0,521.0,1,1000,,
63977,2644.0,47.0,1,1000,,
63978,2644.0,16.0,1,1000,,
63979,2644.0,372.0,1,1000,,
63980,2644.0,84.0,1,1000,,
63981,2644.0,25.0,1,1000,,
63982,2644.0,666.0,1,1000,,
63983,2644.0,27.0,1,1000,,
63984,2644.0,2143.0,1,1000,,
63985,2645.0,1408.0,1,1000,,
63986,2645.0,96.0,1,1000,,
63987,2645.0,98.0,1,1000,,
63988,2645.0,20356.0,1,1000,,
63989,2645.0,423.0,1,1000,,
63990,2645.0,809.0,1,1000,,
63991,2645.0,19178.0,1,1000,,
63992,2645.0,82.0,1,1000,,
63993,2645.0,852.0,1,1000,,
63994,2645.0,534.0,1,1000,,
63995,2645.0,823.0,1,1000,,
63996,2645.0,441.0,1,1000,,
63997,2645.0,27.0,1,1000,,
63998,2645.0,349.0,1,1000,,
63999,2645.0,16607.0,1,1000,,
64000,2646.0,739.0,1,1000,,
64001,2646.0,198.0,1,1000,,
64002,2646.0,8.0,1,1000,,
64003,2646.0,521.0,1,1000,,
64004,2646.0,187.0,1,1000,,
64005,2646.0,47.0,1,1000,,
64006,2646.0,16.0,1,1000,,
64007,2646.0,27.0,1,1000,,
64008,2647.0,3328.0,1,1000,,
64009,2647.0,2.0,1,1000,,
64010,2647.0,739.0,1,1000,,
64011,2647.0,1666.0,1,1000,,
64012,2647.0,5.0,1,1000,,
64013,2647.0,198.0,1,1000,,
64014,2647.0,7.0,1,1000,,
64015,2647.0,1607.0,1,1000,,
64016,2647.0,738.0,1,1000,,
64017,2647.0,1610.0,1,1000,,
64018,2647.0,199.0,1,1000,,
64019,2647.0,1229.0,1,1000,,
64020,2647.0,187.0,1,1000,,
64021,2647.0,16.0,1,1000,,
64022,2647.0,5143.0,1,1000,,
64023,2647.0,1144.0,1,1000,,
64024,2647.0,27.0,1,1000,,
64025,2648.0,2.0,1,1000,,
64026,2648.0,5122.0,1,1000,,
64027,2648.0,3.0,1,1000,,
64028,2648.0,2566.0,1,1000,,
64029,2648.0,4102.0,1,1000,,
64030,2648.0,1550.0,1,1000,,
64031,2648.0,14.0,1,1000,,
64032,2648.0,16.0,1,1000,,
64033,2648.0,9234.0,1,1000,,
64034,2648.0,534.0,1,1000,,
64035,2648.0,24.0,1,1000,,
64036,2648.0,25.0,1,1000,,
64037,2648.0,27.0,1,1000,,
64038,2648.0,550.0,1,1000,,
64039,2648.0,48.0,1,1000,,
64040,2648.0,52.0,1,1000,,
64041,2648.0,56.0,1,1000,,
64042,2648.0,3651.0,1,1000,,
64043,2648.0,11851.0,1,1000,,
64044,2648.0,82.0,1,1000,,
64045,2648.0,84.0,1,1000,,
64046,2648.0,86.0,1,1000,,
64047,2648.0,600.0,1,1000,,
64048,2648.0,89.0,1,1000,,
64049,2648.0,91.0,1,1000,,
64050,2648.0,93.0,1,1000,,
64051,2648.0,94.0,1,1000,,
64052,2648.0,95.0,1,1000,,
64053,2648.0,96.0,1,1000,,
64054,2648.0,97.0,1,1000,,
64055,2648.0,98.0,1,1000,,
64056,2648.0,2667.0,1,1000,,
64057,2648.0,9346.0,1,1000,,
64058,2648.0,138.0,1,1000,,
64059,2648.0,142.0,1,1000,,
64060,2648.0,2707.0,1,1000,,
64061,2648.0,2709.0,1,1000,,
64062,2648.0,152.0,1,1000,,
64063,2648.0,156.0,1,1000,,
64064,2648.0,1695.0,1,1000,,
64065,2648.0,2719.0,1,1000,,
64066,2648.0,168.0,1,1000,,
64067,2648.0,2217.0,1,1000,,
64068,2648.0,680.0,1,1000,,
64069,2648.0,172.0,1,1000,,
64070,2648.0,2225.0,1,1000,,
64071,2648.0,1203.0,1,1000,,
64072,2648.0,3259.0,1,1000,,
64073,2648.0,189.0,1,1000,,
64074,2648.0,190.0,1,1000,,
64075,2648.0,2239.0,1,1000,,
64076,2648.0,193.0,1,1000,,
64077,2648.0,194.0,1,1000,,
64078,2648.0,197.0,1,1000,,
64079,2648.0,198.0,1,1000,,
64080,2648.0,3270.0,1,1000,,
64081,2648.0,199.0,1,1000,,
64082,2648.0,209.0,1,1000,,
64083,2648.0,217.0,1,1000,,
64084,2648.0,220.0,1,1000,,
64085,2648.0,5853.0,1,1000,,
64086,2648.0,5877.0,1,1000,,
64087,2648.0,13045.0,1,1000,,
64088,2648.0,12036.0,1,1000,,
64089,2648.0,4869.0,1,1000,,
64090,2648.0,1807.0,1,1000,,
64091,2648.0,10020.0,1,1000,,
64092,2648.0,294.0,1,1000,,
64093,2648.0,6454.0,1,1000,,
64094,2648.0,1339.0,1,1000,,
64095,2648.0,6460.0,1,1000,,
64096,2648.0,6463.0,1,1000,,
64097,2648.0,6470.0,1,1000,,
64098,2648.0,860.0,1,1000,,
64099,2648.0,1375.0,1,1000,,
64100,2648.0,4447.0,1,1000,,
64101,2648.0,4449.0,1,1000,,
64102,2648.0,863.0,1,1000,,
64103,2648.0,361.0,1,1000,,
64104,2648.0,7019.0,1,1000,,
64105,2648.0,364.0,1,1000,,
64106,2648.0,3435.0,1,1000,,
64107,2648.0,1919.0,1,1000,,
64108,2648.0,20357.0,1,1000,,
64109,2648.0,20358.0,1,1000,,
64110,2648.0,20359.0,1,1000,,
64111,2648.0,20360.0,1,1000,,
64112,2648.0,20361.0,1,1000,,
64113,2648.0,20362.0,1,1000,,
64114,2648.0,20363.0,1,1000,,
64115,2648.0,20364.0,1,1000,,
64116,2648.0,20365.0,1,1000,,
64117,2648.0,20366.0,1,1000,,
64118,2648.0,20367.0,1,1000,,
64119,2648.0,20368.0,1,1000,,
64120,2648.0,20369.0,1,1000,,
64121,2648.0,20370.0,1,1000,,
64122,2648.0,4499.0,1,1000,,
64123,2648.0,20371.0,1,1000,,
64124,2648.0,20372.0,1,1000,,
64125,2648.0,20373.0,1,1000,,
64126,2648.0,20374.0,1,1000,,
64127,2648.0,20375.0,1,1000,,
64128,2648.0,20376.0,1,1000,,
64129,2648.0,20377.0,1,1000,,
64130,2648.0,7578.0,1,1000,,
64131,2648.0,20378.0,1,1000,,
64132,2648.0,20379.0,1,1000,,
64133,2648.0,420.0,1,1000,,
64134,2648.0,422.0,1,1000,,
64135,2648.0,3496.0,1,1000,,
64136,2648.0,426.0,1,1000,,
64137,2648.0,4522.0,1,1000,,
64138,2648.0,7597.0,1,1000,,
64139,2648.0,465.0,1,1000,,
64140,2648.0,2005.0,1,1000,,
64141,2648.0,473.0,1,1000,,
64142,2648.0,5083.0,1,1000,,
64143,2648.0,1507.0,1,1000,,
64144,2648.0,484.0,1,1000,,
64145,2648.0,7663.0,1,1000,,
64146,2648.0,501.0,1,1000,,
64147,2649.0,3328.0,1,1000,,
64148,2649.0,8.0,1,1000,,
64149,2649.0,138.0,1,1000,,
64150,2649.0,14.0,1,1000,,
64151,2649.0,16.0,1,1000,,
64152,2649.0,27.0,1,1000,,
64153,2649.0,20380.0,1,1000,,
64154,2649.0,20381.0,1,1000,,
64155,2649.0,20382.0,1,1000,,
64156,2649.0,20383.0,1,1000,,
64157,2649.0,1969.0,1,1000,,
64158,2649.0,697.0,1,1000,,
64159,2649.0,3775.0,1,1000,,
64160,2649.0,198.0,1,1000,,
64161,2649.0,15965.0,1,1000,,
64162,2649.0,94.0,1,1000,,
64163,2649.0,871.0,1,1000,,
64164,2649.0,1008.0,1,1000,,
64165,2649.0,375.0,1,1000,,
64166,2650.0,2.0,1,1000,,
64167,2650.0,362.0,1,1000,,
64168,2650.0,747.0,1,1000,,
64169,2650.0,270.0,1,1000,,
64170,2650.0,48.0,1,1000,,
64171,2650.0,244.0,1,1000,,
64172,2650.0,406.0,1,1000,,
64173,2650.0,25.0,1,1000,,
64174,2650.0,186.0,1,1000,,
64175,2650.0,27.0,1,1000,,
64176,2650.0,156.0,1,1000,,
64177,2651.0,2208.0,1,1000,,
64178,2651.0,2.0,1,1000,,
64179,2651.0,5667.0,1,1000,,
64180,2651.0,6246.0,1,1000,,
64181,2651.0,2214.0,1,1000,,
64182,2651.0,3595.0,1,1000,,
64183,2651.0,2222.0,1,1000,,
64184,2651.0,11703.0,1,1000,,
64185,2653.0,8737.0,1,1000,,
64186,2653.0,803.0,1,1000,,
64187,2653.0,4260.0,1,1000,,
64188,2653.0,8740.0,1,1000,,
64189,2653.0,4263.0,1,1000,,
64190,2653.0,4265.0,1,1000,,
64191,2653.0,20397.0,1,1000,,
64192,2653.0,20398.0,1,1000,,
64193,2653.0,20399.0,1,1000,,
64194,2653.0,813.0,1,1000,,
64195,2653.0,20400.0,1,1000,,
64196,2653.0,818.0,1,1000,,
64197,2653.0,20401.0,1,1000,,
64198,2653.0,819.0,1,1000,,
64199,2653.0,20402.0,1,1000,,
64200,2653.0,16822.0,1,1000,,
64201,2653.0,20403.0,1,1000,,
64202,2653.0,8751.0,1,1000,,
64203,2653.0,20404.0,1,1000,,
64204,2653.0,826.0,1,1000,,
64205,2653.0,5182.0,1,1000,,
64206,2653.0,4292.0,1,1000,,
64207,2653.0,837.0,1,1000,,
64208,2653.0,838.0,1,1000,,
64209,2653.0,845.0,1,1000,,
64210,2653.0,847.0,1,1000,,
64211,2653.0,848.0,1,1000,,
64212,2653.0,7125.0,1,1000,,
64213,2653.0,855.0,1,1000,,
64214,2654.0,1217.0,1,1000,,
64215,2654.0,355.0,1,1000,,
64216,2654.0,1668.0,1,1000,,
64217,2654.0,478.0,1,1000,,
64218,2654.0,1831.0,1,1000,,
64219,2654.0,155.0,1,1000,,
64220,2654.0,5549.0,1,1000,,
64221,2654.0,1229.0,1,1000,,
64222,2654.0,20405.0,1,1000,,
64223,2654.0,20406.0,1,1000,,
64224,2654.0,20407.0,1,1000,,
64225,2654.0,1208.0,1,1000,,
64226,2654.0,27.0,1,1000,,
64227,2654.0,3580.0,1,1000,,
64228,2654.0,1566.0,1,1000,,
64229,2654.0,191.0,1,1000,,
64230,2655.0,4866.0,1,1000,,
64231,2655.0,1159.0,1,1000,,
64232,2655.0,4747.0,1,1000,,
64233,2655.0,16.0,1,1000,,
64234,2655.0,23.0,1,1000,,
64235,2655.0,25.0,1,1000,,
64236,2655.0,27.0,1,1000,,
64237,2655.0,1820.0,1,1000,,
64238,2655.0,2720.0,1,1000,,
64239,2655.0,164.0,1,1000,,
64240,2655.0,1535.0,1,1000,,
64241,2655.0,46.0,1,1000,,
64242,2655.0,52.0,1,1000,,
64243,2655.0,1718.0,1,1000,,
64244,2655.0,20408.0,1,1000,,
64245,2655.0,20409.0,1,1000,,
64246,2655.0,20026.0,1,1000,,
64247,2655.0,20411.0,1,1000,,
64248,2655.0,20410.0,1,1000,,
64249,2655.0,20413.0,1,1000,,
64250,2655.0,4670.0,1,1000,,
64251,2655.0,20414.0,1,1000,,
64252,2655.0,20412.0,1,1000,,
64253,2655.0,20029.0,1,1000,,
64254,2655.0,194.0,1,1000,,
64255,2655.0,1731.0,1,1000,,
64256,2655.0,190.0,1,1000,,
64257,2655.0,20415.0,1,1000,,
64258,2655.0,20416.0,1,1000,,
64259,2655.0,20417.0,1,1000,,
64260,2655.0,20418.0,1,1000,,
64261,2655.0,1734.0,1,1000,,
64262,2655.0,1733.0,1,1000,,
64263,2655.0,20419.0,1,1000,,
64264,2655.0,20420.0,1,1000,,
64265,2655.0,204.0,1,1000,,
64266,2655.0,20421.0,1,1000,,
