,0,0.1,1,1000,52,1.1
5884,176.0,271.0,1,1000,,
5885,176.0,895.0,1,1000,,
5886,176.0,1196.0,1,1000,,
5887,176.0,1212.0,1,1000,,
5888,176.0,61.0,1,1000,,
5889,176.0,64.0,1,1000,,
5890,176.0,1222.0,1,1000,,
5891,176.0,3068.0,1,1000,,
5892,176.0,722.0,1,1000,,
5893,176.0,1238.0,1,1000,,
5894,176.0,91.0,1,1000,,
5895,176.0,1244.0,1,1000,,
5896,176.0,735.0,1,1000,,
5897,176.0,487.0,1,1000,,
5898,176.0,107.0,1,1000,,
5899,176.0,3063.0,1,1000,,
5900,176.0,3065.0,1,1000,,
5901,176.0,3066.0,1,1000,,
5902,176.0,3067.0,1,1000,,
5903,176.0,124.0,1,1000,,
5904,176.0,3069.0,1,1000,,
5905,176.0,3070.0,1,1000,,
5906,176.0,3071.0,1,1000,,
5907,177.0,3072.0,1,1000,,
5908,177.0,3073.0,1,1000,,
5909,177.0,3074.0,1,1000,,
5910,177.0,3075.0,1,1000,,
5911,177.0,3076.0,1,1000,,
5912,177.0,3077.0,1,1000,,
5913,177.0,3078.0,1,1000,,
5914,177.0,3079.0,1,1000,,
5915,177.0,3080.0,1,1000,,
5916,177.0,2.0,1,1000,,
5917,177.0,3081.0,1,1000,,
5918,177.0,3082.0,1,1000,,
5919,177.0,3083.0,1,1000,,
5920,177.0,3084.0,1,1000,,
5921,177.0,3085.0,1,1000,,
5922,177.0,3086.0,1,1000,,
5923,177.0,3087.0,1,1000,,
5924,177.0,17.0,1,1000,,
5925,177.0,3088.0,1,1000,,
5926,177.0,3089.0,1,1000,,
5927,177.0,3090.0,1,1000,,
5928,177.0,3091.0,1,1000,,
5929,177.0,3092.0,1,1000,,
5930,177.0,3093.0,1,1000,,
5931,177.0,3094.0,1,1000,,
5932,177.0,3095.0,1,1000,,
5933,177.0,3096.0,1,1000,,
5934,177.0,27.0,1,1000,,
5935,177.0,3097.0,1,1000,,
5936,177.0,3098.0,1,1000,,
5937,177.0,3099.0,1,1000,,
5938,177.0,3100.0,1,1000,,
5939,177.0,3104.0,1,1000,,
5940,177.0,3105.0,1,1000,,
5941,177.0,3106.0,1,1000,,
5942,177.0,3107.0,1,1000,,
5943,177.0,36.0,1,1000,,
5944,177.0,3109.0,1,1000,,
5945,177.0,38.0,1,1000,,
5946,177.0,3108.0,1,1000,,
5947,177.0,3103.0,1,1000,,
5948,177.0,41.0,1,1000,,
5949,177.0,42.0,1,1000,,
5950,177.0,3110.0,1,1000,,
5951,177.0,3111.0,1,1000,,
5952,177.0,47.0,1,1000,,
5953,177.0,1536.0,1,1000,,
5954,177.0,50.0,1,1000,,
5955,177.0,54.0,1,1000,,
5956,177.0,12.0,1,1000,,
5957,177.0,2137.0,1,1000,,
5958,177.0,90.0,1,1000,,
5959,177.0,2158.0,1,1000,,
5960,177.0,122.0,1,1000,,
5961,177.0,134.0,1,1000,,
5962,177.0,1560.0,1,1000,,
5963,177.0,185.0,1,1000,,
5964,177.0,1564.0,1,1000,,
5965,177.0,207.0,1,1000,,
5966,177.0,208.0,1,1000,,
5967,177.0,722.0,1,1000,,
5968,177.0,211.0,1,1000,,
5969,177.0,213.0,1,1000,,
5970,177.0,215.0,1,1000,,
5971,177.0,1242.0,1,1000,,
5972,177.0,223.0,1,1000,,
5973,177.0,739.0,1,1000,,
5974,177.0,1767.0,1,1000,,
5975,177.0,3101.0,1,1000,,
5976,177.0,3102.0,1,1000,,
5977,177.0,773.0,1,1000,,
5978,177.0,782.0,1,1000,,
5979,177.0,1299.0,1,1000,,
5980,177.0,2845.0,1,1000,,
5981,177.0,804.0,1,1000,,
5982,177.0,805.0,1,1000,,
5983,177.0,299.0,1,1000,,
5984,177.0,836.0,1,1000,,
5985,177.0,345.0,1,1000,,
5986,177.0,389.0,1,1000,,
5987,177.0,902.0,1,1000,,
5988,177.0,914.0,1,1000,,
5989,177.0,407.0,1,1000,,
5990,177.0,422.0,1,1000,,
5991,177.0,464.0,1,1000,,
5992,178.0,2.0,1,1000,,
5993,178.0,773.0,1,1000,,
5994,178.0,11.0,1,1000,,
5995,178.0,12.0,1,1000,,
5996,178.0,403.0,1,1000,,
5997,178.0,410.0,1,1000,,
5998,178.0,27.0,1,1000,,
5999,178.0,413.0,1,1000,,
6000,178.0,30.0,1,1000,,
6001,178.0,32.0,1,1000,,
6002,178.0,1570.0,1,1000,,
6003,178.0,35.0,1,1000,,
6004,178.0,1572.0,1,1000,,
6005,178.0,1574.0,1,1000,,
6006,178.0,3112.0,1,1000,,
6007,178.0,3113.0,1,1000,,
6008,178.0,3114.0,1,1000,,
6009,178.0,3115.0,1,1000,,
6010,178.0,3116.0,1,1000,,
6011,178.0,3117.0,1,1000,,
6012,178.0,3118.0,1,1000,,
6013,178.0,3119.0,1,1000,,
6014,178.0,3120.0,1,1000,,
6015,178.0,3121.0,1,1000,,
6016,178.0,3122.0,1,1000,,
6017,178.0,3123.0,1,1000,,
6018,178.0,3124.0,1,1000,,
6019,178.0,3125.0,1,1000,,
6020,178.0,3126.0,1,1000,,
6021,178.0,3127.0,1,1000,,
6022,178.0,3128.0,1,1000,,
6023,178.0,437.0,1,1000,,
6024,178.0,50.0,1,1000,,
6025,178.0,54.0,1,1000,,
6026,178.0,70.0,1,1000,,
6027,178.0,2129.0,1,1000,,
6028,178.0,213.0,1,1000,,
6029,178.0,119.0,1,1000,,
6030,178.0,88.0,1,1000,,
6031,178.0,216.0,1,1000,,
6032,178.0,91.0,1,1000,,
6033,178.0,221.0,1,1000,,
6034,178.0,97.0,1,1000,,
6035,178.0,2915.0,1,1000,,
6036,178.0,681.0,1,1000,,
6037,178.0,115.0,1,1000,,
6038,178.0,118.0,1,1000,,
6039,178.0,2807.0,1,1000,,
6040,178.0,376.0,1,1000,,
6041,178.0,2298.0,1,1000,,
6042,179.0,2.0,1,1000,,
6043,179.0,12.0,1,1000,,
6044,179.0,17.0,1,1000,,
6045,179.0,29.0,1,1000,,
6046,179.0,31.0,1,1000,,
6047,179.0,38.0,1,1000,,
6048,179.0,47.0,1,1000,,
6049,179.0,564.0,1,1000,,
6050,179.0,3129.0,1,1000,,
6051,179.0,3130.0,1,1000,,
6052,179.0,3131.0,1,1000,,
6053,179.0,3132.0,1,1000,,
6054,179.0,61.0,1,1000,,
6055,179.0,3133.0,1,1000,,
6056,179.0,3135.0,1,1000,,
6057,179.0,3136.0,1,1000,,
6058,179.0,3137.0,1,1000,,
6059,179.0,3138.0,1,1000,,
6060,179.0,3134.0,1,1000,,
6061,179.0,3139.0,1,1000,,
6062,179.0,3140.0,1,1000,,
6063,179.0,3141.0,1,1000,,
6064,179.0,3142.0,1,1000,,
6065,179.0,3143.0,1,1000,,
6066,179.0,3144.0,1,1000,,
6067,179.0,3145.0,1,1000,,
6068,179.0,3146.0,1,1000,,
6069,179.0,3147.0,1,1000,,
6070,179.0,3148.0,1,1000,,
6071,179.0,3149.0,1,1000,,
6072,179.0,3150.0,1,1000,,
6073,179.0,3151.0,1,1000,,
6074,179.0,3152.0,1,1000,,
6075,179.0,3153.0,1,1000,,
6076,179.0,595.0,1,1000,,
6077,179.0,3154.0,1,1000,,
6078,179.0,3155.0,1,1000,,
6079,179.0,86.0,1,1000,,
6080,179.0,3156.0,1,1000,,
6081,179.0,3157.0,1,1000,,
6082,179.0,3158.0,1,1000,,
6083,179.0,3159.0,1,1000,,
6084,179.0,3160.0,1,1000,,
6085,179.0,3161.0,1,1000,,
6086,179.0,3162.0,1,1000,,
6087,179.0,3163.0,1,1000,,
6088,179.0,3164.0,1,1000,,
6089,179.0,3165.0,1,1000,,
6090,179.0,97.0,1,1000,,
6091,179.0,3166.0,1,1000,,
6092,179.0,3167.0,1,1000,,
6093,179.0,3168.0,1,1000,,
6094,179.0,3169.0,1,1000,,
6095,179.0,3170.0,1,1000,,
6096,179.0,3171.0,1,1000,,
6097,179.0,3172.0,1,1000,,
6098,179.0,3173.0,1,1000,,
6099,179.0,3174.0,1,1000,,
6100,179.0,3175.0,1,1000,,
6101,179.0,3176.0,1,1000,,
6102,179.0,104.0,1,1000,,
6103,179.0,3177.0,1,1000,,
6104,179.0,1668.0,1,1000,,
6105,179.0,132.0,1,1000,,
6106,179.0,136.0,1,1000,,
6107,179.0,2718.0,1,1000,,
6108,179.0,2728.0,1,1000,,
6109,179.0,693.0,1,1000,,
6110,179.0,2761.0,1,1000,,
6111,179.0,1745.0,1,1000,,
6112,179.0,735.0,1,1000,,
6113,179.0,271.0,1,1000,,
6114,179.0,798.0,1,1000,,
6115,179.0,804.0,1,1000,,
6116,179.0,2855.0,1,1000,,
6117,179.0,65.0,1,1000,,
6118,179.0,336.0,1,1000,,
6119,179.0,848.0,1,1000,,
6120,179.0,68.0,1,1000,,
6121,179.0,345.0,1,1000,,
6122,179.0,859.0,1,1000,,
6123,179.0,861.0,1,1000,,
6124,179.0,373.0,1,1000,,
6125,179.0,380.0,1,1000,,
6126,179.0,389.0,1,1000,,
6127,179.0,392.0,1,1000,,
6128,179.0,407.0,1,1000,,
6129,179.0,409.0,1,1000,,
6130,179.0,1948.0,1,1000,,
6131,179.0,422.0,1,1000,,
6132,179.0,424.0,1,1000,,
6133,179.0,444.0,1,1000,,
6134,179.0,461.0,1,1000,,
6135,179.0,487.0,1,1000,,
6136,179.0,496.0,1,1000,,
6137,180.0,1158.0,1,1000,,
6138,180.0,518.0,1,1000,,
6139,180.0,142.0,1,1000,,
6140,180.0,1328.0,1,1000,,
6141,180.0,720.0,1,1000,,
6142,180.0,1298.0,1,1000,,
6143,180.0,1175.0,1,1000,,
6144,180.0,729.0,1,1000,,
6145,180.0,126.0,1,1000,,
6146,181.0,2440.0,1,1000,,
6147,181.0,297.0,1,1000,,
6148,181.0,3178.0,1,1000,,
6149,181.0,41.0,1,1000,,
6150,181.0,2348.0,1,1000,,
6151,181.0,2350.0,1,1000,,
6152,181.0,86.0,1,1000,,
6153,181.0,1238.0,1,1000,,
6154,181.0,186.0,1,1000,,
6155,181.0,1244.0,1,1000,,
6156,182.0,516.0,1,1000,,
6157,182.0,232.0,1,1000,,
6158,182.0,520.0,1,1000,,
6159,182.0,12.0,1,1000,,
6160,182.0,876.0,1,1000,,
6161,182.0,142.0,1,1000,,
6162,182.0,496.0,1,1000,,
6163,182.0,16.0,1,1000,,
6164,182.0,126.0,1,1000,,
6165,183.0,0.0,1,1000,,
6166,183.0,97.0,1,1000,,
6167,183.0,65.0,1,1000,,
6168,183.0,801.0,1,1000,,
6169,183.0,68.0,1,1000,,
6170,183.0,69.0,1,1000,,
6171,183.0,3179.0,1,1000,,
6172,183.0,1164.0,1,1000,,
6173,183.0,3180.0,1,1000,,
6174,183.0,3181.0,1,1000,,
6175,183.0,3182.0,1,1000,,
6176,183.0,48.0,1,1000,,
6177,183.0,3183.0,1,1000,,
6178,183.0,12.0,1,1000,,
6179,183.0,3184.0,1,1000,,
6180,184.0,0.0,1,1000,,
6181,184.0,12.0,1,1000,,
6182,184.0,145.0,1,1000,,
6183,184.0,147.0,1,1000,,
6184,184.0,917.0,1,1000,,
6185,184.0,564.0,1,1000,,
6186,184.0,693.0,1,1000,,
6187,184.0,186.0,1,1000,,
6188,184.0,841.0,1,1000,,
6189,184.0,850.0,1,1000,,
6190,184.0,978.0,1,1000,,
6191,184.0,95.0,1,1000,,
6192,184.0,97.0,1,1000,,
6193,184.0,231.0,1,1000,,
6194,184.0,3185.0,1,1000,,
6195,184.0,3186.0,1,1000,,
6196,184.0,3187.0,1,1000,,
6197,184.0,3188.0,1,1000,,
6198,184.0,3189.0,1,1000,,
6199,184.0,3190.0,1,1000,,
6200,184.0,3191.0,1,1000,,
6201,184.0,3192.0,1,1000,,
6202,184.0,3193.0,1,1000,,
6203,185.0,96.0,1,1000,,
6204,185.0,3201.0,1,1000,,
6205,185.0,3202.0,1,1000,,
6206,185.0,3203.0,1,1000,,
6207,185.0,3200.0,1,1000,,
6208,185.0,3204.0,1,1000,,
6209,185.0,3205.0,1,1000,,
6210,185.0,1506.0,1,1000,,
6211,185.0,3206.0,1,1000,,
6212,185.0,12.0,1,1000,,
6213,185.0,3199.0,1,1000,,
6214,185.0,3194.0,1,1000,,
6215,185.0,3195.0,1,1000,,
6216,185.0,3196.0,1,1000,,
6217,185.0,3197.0,1,1000,,
6218,185.0,3198.0,1,1000,,
6219,185.0,735.0,1,1000,,
6220,186.0,0.0,1,1000,,
6221,186.0,3201.0,1,1000,,
6222,186.0,3202.0,1,1000,,
6223,186.0,3203.0,1,1000,,
6224,186.0,3204.0,1,1000,,
6225,186.0,3205.0,1,1000,,
6226,186.0,3206.0,1,1000,,
6227,186.0,3207.0,1,1000,,
6228,186.0,3208.0,1,1000,,
6229,186.0,3209.0,1,1000,,
6230,186.0,3210.0,1,1000,,
6231,186.0,3211.0,1,1000,,
6232,186.0,3212.0,1,1000,,
6233,186.0,3213.0,1,1000,,
6234,186.0,3214.0,1,1000,,
6235,186.0,3215.0,1,1000,,
6236,186.0,3216.0,1,1000,,
6237,186.0,3217.0,1,1000,,
6238,186.0,3218.0,1,1000,,
6239,186.0,3219.0,1,1000,,
6240,186.0,3220.0,1,1000,,
6241,186.0,12.0,1,1000,,
6242,186.0,3221.0,1,1000,,
6243,186.0,3222.0,1,1000,,
6244,186.0,3223.0,1,1000,,
6245,186.0,3224.0,1,1000,,
6246,186.0,1325.0,1,1000,,
6247,186.0,3194.0,1,1000,,
6248,186.0,3196.0,1,1000,,
6249,186.0,3197.0,1,1000,,
6250,187.0,512.0,1,1000,,
6251,187.0,520.0,1,1000,,
6252,187.0,523.0,1,1000,,
6253,187.0,12.0,1,1000,,
6254,187.0,14.0,1,1000,,
6255,187.0,3086.0,1,1000,,
6256,187.0,149.0,1,1000,,
6257,187.0,3225.0,1,1000,,
6258,187.0,3226.0,1,1000,,
6259,187.0,26.0,1,1000,,
6260,187.0,3227.0,1,1000,,
6261,187.0,40.0,1,1000,,
6262,187.0,41.0,1,1000,,
6263,187.0,43.0,1,1000,,
6264,187.0,50.0,1,1000,,
6265,187.0,185.0,1,1000,,
6266,187.0,186.0,1,1000,,
6267,187.0,711.0,1,1000,,
6268,187.0,720.0,1,1000,,
6269,187.0,593.0,1,1000,,
6270,187.0,722.0,1,1000,,
6271,187.0,231.0,1,1000,,
6272,187.0,1270.0,1,1000,,
6273,188.0,0.0,1,1000,,
6274,188.0,2.0,1,1000,,
6275,188.0,516.0,1,1000,,
6276,188.0,902.0,1,1000,,
6277,188.0,520.0,1,1000,,
6278,188.0,11.0,1,1000,,
6279,188.0,12.0,1,1000,,
6280,188.0,523.0,1,1000,,
6281,188.0,915.0,1,1000,,
6282,188.0,149.0,1,1000,,
6283,188.0,26.0,1,1000,,
6284,188.0,3228.0,1,1000,,
6285,188.0,3229.0,1,1000,,
6286,188.0,3230.0,1,1000,,
6287,188.0,3231.0,1,1000,,
6288,188.0,3232.0,1,1000,,
6289,188.0,3233.0,1,1000,,
6290,188.0,3234.0,1,1000,,
6291,188.0,3235.0,1,1000,,
6292,188.0,3236.0,1,1000,,
6293,188.0,2464.0,1,1000,,
6294,188.0,3237.0,1,1000,,
6295,188.0,3238.0,1,1000,,
6296,188.0,1450.0,1,1000,,
6297,188.0,299.0,1,1000,,
6298,188.0,50.0,1,1000,,
6299,188.0,186.0,1,1000,,
6300,188.0,711.0,1,1000,,
6301,188.0,210.0,1,1000,,
6302,188.0,86.0,1,1000,,
6303,188.0,90.0,1,1000,,
6304,188.0,97.0,1,1000,,
6305,188.0,1391.0,1,1000,,
6306,188.0,1400.0,1,1000,,
6307,188.0,507.0,1,1000,,
6308,189.0,0.0,1,1000,,
6309,189.0,513.0,1,1000,,
6310,189.0,1280.0,1,1000,,
6311,189.0,4.0,1,1000,,
6312,189.0,523.0,1,1000,,
6313,189.0,12.0,1,1000,,
6314,189.0,789.0,1,1000,,
6315,189.0,26.0,1,1000,,
6316,189.0,412.0,1,1000,,
6317,189.0,3239.0,1,1000,,
6318,189.0,3240.0,1,1000,,
6319,189.0,3241.0,1,1000,,
6320,189.0,3242.0,1,1000,,
6321,189.0,3243.0,1,1000,,
6322,189.0,3244.0,1,1000,,
6323,189.0,3245.0,1,1000,,
6324,189.0,3246.0,1,1000,,
6325,189.0,3247.0,1,1000,,
6326,189.0,425.0,1,1000,,
6327,189.0,3248.0,1,1000,,
6328,189.0,2610.0,1,1000,,
6329,189.0,3249.0,1,1000,,
6330,189.0,2611.0,1,1000,,
6331,189.0,3250.0,1,1000,,
6332,189.0,3251.0,1,1000,,
6333,189.0,3252.0,1,1000,,
6334,189.0,2616.0,1,1000,,
6335,189.0,3253.0,1,1000,,
6336,189.0,186.0,1,1000,,
6337,189.0,3254.0,1,1000,,
6338,189.0,3255.0,1,1000,,
6339,189.0,3256.0,1,1000,,
6340,189.0,3257.0,1,1000,,
6341,189.0,3258.0,1,1000,,
6342,189.0,3259.0,1,1000,,
6343,189.0,3260.0,1,1000,,
6344,189.0,2499.0,1,1000,,
6345,189.0,707.0,1,1000,,
6346,189.0,2247.0,1,1000,,
6347,189.0,720.0,1,1000,,
6348,189.0,1251.0,1,1000,,
6349,189.0,1638.0,1,1000,,
6350,189.0,105.0,1,1000,,
6351,189.0,365.0,1,1000,,
6352,189.0,1264.0,1,1000,,
6353,189.0,496.0,1,1000,,
6354,189.0,506.0,1,1000,,
6355,189.0,1270.0,1,1000,,
6356,189.0,119.0,1,1000,,
6357,189.0,1273.0,1,1000,,
6358,189.0,1018.0,1,1000,,
6359,189.0,1023.0,1,1000,,
6360,190.0,0.0,1,1000,,
6361,190.0,2.0,1,1000,,
6362,190.0,11.0,1,1000,,
6363,190.0,12.0,1,1000,,
6364,190.0,14.0,1,1000,,
6365,190.0,28.0,1,1000,,
6366,190.0,37.0,1,1000,,
6367,190.0,41.0,1,1000,,
6368,190.0,47.0,1,1000,,
6369,190.0,48.0,1,1000,,
6370,190.0,50.0,1,1000,,
6371,190.0,1605.0,1,1000,,
6372,190.0,830.0,1,1000,,
6373,190.0,2425.0,1,1000,,
6374,190.0,1109.0,1,1000,,
6375,190.0,86.0,1,1000,,
6376,190.0,91.0,1,1000,,
6377,190.0,94.0,1,1000,,
6378,190.0,97.0,1,1000,,
6379,190.0,100.0,1,1000,,
6380,190.0,101.0,1,1000,,
6381,190.0,105.0,1,1000,,
6382,190.0,113.0,1,1000,,
6383,190.0,115.0,1,1000,,
6384,190.0,119.0,1,1000,,
6385,190.0,136.0,1,1000,,
6386,190.0,137.0,1,1000,,
6387,190.0,141.0,1,1000,,
6388,190.0,1886.0,1,1000,,
6389,190.0,3261.0,1,1000,,
6390,190.0,3262.0,1,1000,,
6391,190.0,3263.0,1,1000,,
6392,190.0,3264.0,1,1000,,
6393,190.0,3265.0,1,1000,,
6394,190.0,3266.0,1,1000,,
6395,190.0,3267.0,1,1000,,
6396,190.0,3268.0,1,1000,,
6397,190.0,3269.0,1,1000,,
6398,190.0,3270.0,1,1000,,
6399,190.0,3271.0,1,1000,,
6400,190.0,3272.0,1,1000,,
6401,190.0,3273.0,1,1000,,
6402,190.0,3274.0,1,1000,,
6403,190.0,2251.0,1,1000,,
6404,190.0,3275.0,1,1000,,
6405,190.0,3276.0,1,1000,,
6406,190.0,3277.0,1,1000,,
6407,190.0,3278.0,1,1000,,
6408,190.0,3279.0,1,1000,,
6409,190.0,209.0,1,1000,,
6410,190.0,3280.0,1,1000,,
6411,190.0,3281.0,1,1000,,
6412,190.0,3282.0,1,1000,,
6413,190.0,3283.0,1,1000,,
6414,190.0,3284.0,1,1000,,
6415,190.0,3285.0,1,1000,,
6416,190.0,3286.0,1,1000,,
6417,190.0,3287.0,1,1000,,
6418,190.0,3288.0,1,1000,,
6419,190.0,3291.0,1,1000,,
6420,190.0,3292.0,1,1000,,
6421,190.0,3293.0,1,1000,,
6422,190.0,3294.0,1,1000,,
6423,190.0,3289.0,1,1000,,
6424,190.0,3290.0,1,1000,,
6425,190.0,1765.0,1,1000,,
6426,190.0,1766.0,1,1000,,
6427,190.0,1255.0,1,1000,,
6428,190.0,1769.0,1,1000,,
6429,190.0,1770.0,1,1000,,
6430,190.0,1771.0,1,1000,,
6431,190.0,1772.0,1,1000,,
6432,190.0,1773.0,1,1000,,
6433,190.0,1774.0,1,1000,,
6434,190.0,1775.0,1,1000,,
6435,190.0,1776.0,1,1000,,
6436,190.0,240.0,1,1000,,
6437,190.0,1778.0,1,1000,,
6438,190.0,1779.0,1,1000,,
6439,190.0,1780.0,1,1000,,
6440,190.0,1902.0,1,1000,,
6441,190.0,1782.0,1,1000,,
6442,190.0,1783.0,1,1000,,
6443,190.0,1784.0,1,1000,,
6444,190.0,1786.0,1,1000,,
6445,190.0,1787.0,1,1000,,
6446,190.0,1788.0,1,1000,,
6447,190.0,1789.0,1,1000,,
6448,190.0,1790.0,1,1000,,
6449,190.0,254.0,1,1000,,
6450,190.0,1792.0,1,1000,,
6451,190.0,1793.0,1,1000,,
6452,190.0,256.0,1,1000,,
6453,190.0,1795.0,1,1000,,
6454,190.0,1796.0,1,1000,,
6455,190.0,1797.0,1,1000,,
6456,190.0,1798.0,1,1000,,
6457,190.0,1799.0,1,1000,,
6458,190.0,1800.0,1,1000,,
6459,190.0,1801.0,1,1000,,
6460,190.0,259.0,1,1000,,
6461,190.0,263.0,1,1000,,
6462,190.0,1804.0,1,1000,,
6463,190.0,1805.0,1,1000,,
6464,190.0,1806.0,1,1000,,
6465,190.0,271.0,1,1000,,
6466,190.0,269.0,1,1000,,
6467,190.0,1808.0,1,1000,,
6468,190.0,2321.0,1,1000,,
6469,190.0,1809.0,1,1000,,
6470,190.0,1810.0,1,1000,,
6471,190.0,1812.0,1,1000,,
6472,190.0,2325.0,1,1000,,
6473,190.0,1814.0,1,1000,,
6474,190.0,1815.0,1,1000,,
6475,190.0,1816.0,1,1000,,
6476,190.0,1817.0,1,1000,,
6477,190.0,1818.0,1,1000,,
6478,190.0,1819.0,1,1000,,
6479,190.0,278.0,1,1000,,
6480,190.0,1821.0,1,1000,,
6481,190.0,1822.0,1,1000,,
6482,190.0,287.0,1,1000,,
6483,190.0,1823.0,1,1000,,
6484,190.0,1825.0,1,1000,,
6485,190.0,288.0,1,1000,,
6486,190.0,1827.0,1,1000,,
6487,190.0,292.0,1,1000,,
6488,190.0,1829.0,1,1000,,
6489,190.0,1830.0,1,1000,,
6490,190.0,295.0,1,1000,,
6491,190.0,1831.0,1,1000,,
6492,190.0,1832.0,1,1000,,
6493,190.0,1833.0,1,1000,,
6494,190.0,1834.0,1,1000,,
6495,190.0,1836.0,1,1000,,
6496,190.0,1838.0,1,1000,,
6497,190.0,1839.0,1,1000,,
6498,190.0,304.0,1,1000,,
6499,190.0,1841.0,1,1000,,
6500,190.0,1891.0,1,1000,,
6501,190.0,307.0,1,1000,,
6502,190.0,1843.0,1,1000,,
6503,190.0,310.0,1,1000,,
6504,190.0,1846.0,1,1000,,
6505,190.0,312.0,1,1000,,
6506,190.0,1847.0,1,1000,,
6507,190.0,313.0,1,1000,,
6508,190.0,1849.0,1,1000,,
6509,190.0,316.0,1,1000,,
6510,190.0,315.0,1,1000,,
6511,190.0,1850.0,1,1000,,
6512,190.0,1853.0,1,1000,,
6513,190.0,1854.0,1,1000,,
6514,190.0,1855.0,1,1000,,
6515,190.0,1856.0,1,1000,,
6516,190.0,1857.0,1,1000,,
6517,190.0,322.0,1,1000,,
6518,190.0,1859.0,1,1000,,
6519,190.0,1860.0,1,1000,,
6520,190.0,1858.0,1,1000,,
6521,190.0,1861.0,1,1000,,
6522,190.0,1864.0,1,1000,,
6523,190.0,1865.0,1,1000,,
6524,190.0,1867.0,1,1000,,
6525,190.0,1868.0,1,1000,,
6526,190.0,1896.0,1,1000,,
6527,190.0,1870.0,1,1000,,
6528,190.0,2383.0,1,1000,,
6529,190.0,2384.0,1,1000,,
6530,190.0,2385.0,1,1000,,
6531,190.0,1872.0,1,1000,,
6532,190.0,2387.0,1,1000,,
6533,190.0,2388.0,1,1000,,
6534,190.0,1873.0,1,1000,,
6535,190.0,2389.0,1,1000,,
6536,190.0,2391.0,1,1000,,
6537,190.0,1875.0,1,1000,,
6538,190.0,2393.0,1,1000,,
6539,190.0,1876.0,1,1000,,
6540,190.0,2392.0,1,1000,,
6541,190.0,345.0,1,1000,,
6542,190.0,1877.0,1,1000,,
6543,190.0,2395.0,1,1000,,
6544,190.0,1878.0,1,1000,,
6545,190.0,1881.0,1,1000,,
6546,190.0,2401.0,1,1000,,
6547,190.0,1883.0,1,1000,,
6548,190.0,2403.0,1,1000,,
6549,190.0,2404.0,1,1000,,
6550,190.0,1885.0,1,1000,,
6551,190.0,2400.0,1,1000,,
6552,190.0,2407.0,1,1000,,
6553,190.0,275.0,1,1000,,
6554,190.0,1888.0,1,1000,,
6555,190.0,1889.0,1,1000,,
6556,190.0,2411.0,1,1000,,
6557,190.0,2412.0,1,1000,,
6558,190.0,1892.0,1,1000,,
6559,190.0,1893.0,1,1000,,
6560,190.0,1894.0,1,1000,,
6561,190.0,1895.0,1,1000,,
6562,190.0,1897.0,1,1000,,
6563,190.0,1898.0,1,1000,,
6564,190.0,1899.0,1,1000,,
6565,190.0,2413.0,1,1000,,
6566,190.0,1900.0,1,1000,,
6567,190.0,2415.0,1,1000,,
6568,190.0,2416.0,1,1000,,
6569,190.0,1904.0,1,1000,,
6570,190.0,2419.0,1,1000,,
6571,190.0,1905.0,1,1000,,
6572,190.0,1906.0,1,1000,,
6573,190.0,1907.0,1,1000,,
6574,190.0,1908.0,1,1000,,
6575,190.0,1909.0,1,1000,,
6576,190.0,1910.0,1,1000,,
6577,190.0,1912.0,1,1000,,
6578,190.0,1914.0,1,1000,,
6579,190.0,2429.0,1,1000,,
6580,190.0,1903.0,1,1000,,
6581,190.0,1915.0,1,1000,,
6582,190.0,895.0,1,1000,,
6583,190.0,1918.0,1,1000,,
6584,190.0,1920.0,1,1000,,
6585,190.0,1921.0,1,1000,,
6586,190.0,1924.0,1,1000,,
6587,190.0,1925.0,1,1000,,
6588,190.0,2417.0,1,1000,,
6589,190.0,1927.0,1,1000,,
6590,190.0,1928.0,1,1000,,
6591,190.0,2441.0,1,1000,,
6592,190.0,1929.0,1,1000,,
6593,190.0,1930.0,1,1000,,
6594,190.0,1933.0,1,1000,,
6595,190.0,1934.0,1,1000,,
6596,190.0,2397.0,1,1000,,
6597,190.0,2420.0,1,1000,,
6598,190.0,401.0,1,1000,,
6599,190.0,1937.0,1,1000,,
6600,190.0,1938.0,1,1000,,
6601,190.0,1940.0,1,1000,,
6602,190.0,1941.0,1,1000,,
6603,190.0,2454.0,1,1000,,
6604,190.0,1942.0,1,1000,,
6605,190.0,408.0,1,1000,,
6606,190.0,1943.0,1,1000,,
6607,190.0,410.0,1,1000,,
6608,190.0,1944.0,1,1000,,
6609,190.0,1947.0,1,1000,,
6610,190.0,1949.0,1,1000,,
6611,190.0,1948.0,1,1000,,
6612,190.0,2422.0,1,1000,,
6613,190.0,2423.0,1,1000,,
6614,190.0,1953.0,1,1000,,
6615,190.0,1955.0,1,1000,,
6616,190.0,1956.0,1,1000,,
6617,190.0,1916.0,1,1000,,
6618,190.0,2424.0,1,1000,,
6619,190.0,422.0,1,1000,,
6620,190.0,1958.0,1,1000,,
6621,190.0,2398.0,1,1000,,
6622,190.0,1961.0,1,1000,,
6623,190.0,1959.0,1,1000,,
6624,190.0,1962.0,1,1000,,
6625,190.0,1963.0,1,1000,,
6626,190.0,1964.0,1,1000,,
6627,190.0,1966.0,1,1000,,
6628,190.0,1967.0,1,1000,,
6629,190.0,1969.0,1,1000,,
6630,190.0,2427.0,1,1000,,
6631,190.0,1971.0,1,1000,,
6632,190.0,1972.0,1,1000,,
